ClinicalSignificance_T0,VariationID,ClinicalSignificance_T1
Pathogenic,1401328,Conflicting classifications of pathogenicity
Pathogenic,1386999,Conflicting classifications of pathogenicity
Pathogenic,1386999,Conflicting classifications of pathogenicity
Pathogenic,1386999,Conflicting classifications of pathogenicity
Pathogenic,1386999,Conflicting classifications of pathogenicity
Likely pathogenic,1499469,Pathogenic/Likely pathogenic
Likely pathogenic,1499469,Pathogenic/Likely pathogenic
Likely pathogenic,1499469,Pathogenic/Likely pathogenic
Likely pathogenic,1499469,Pathogenic/Likely pathogenic
Uncertain significance,1391427,Conflicting classifications of pathogenicity
Uncertain significance,1391427,Conflicting classifications of pathogenicity
Uncertain significance,1391427,Conflicting classifications of pathogenicity
Uncertain significance,1391427,Conflicting classifications of pathogenicity
Uncertain significance,1430080,Conflicting classifications of pathogenicity
Uncertain significance,1430080,Conflicting classifications of pathogenicity
Uncertain significance,1430080,Conflicting classifications of pathogenicity
Uncertain significance,1430080,Conflicting classifications of pathogenicity
Pathogenic,1457362,Pathogenic/Likely pathogenic
Pathogenic,1457362,Pathogenic/Likely pathogenic
Pathogenic,1457362,Pathogenic/Likely pathogenic
Pathogenic,1457362,Pathogenic/Likely pathogenic
Pathogenic,1390419,Conflicting classifications of pathogenicity
Pathogenic,1390419,Conflicting classifications of pathogenicity
Pathogenic,1390419,Conflicting classifications of pathogenicity
Pathogenic,1390419,Conflicting classifications of pathogenicity
Conflicting classifications of pathogenicity,1503512,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1503512,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1503512,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1503512,Pathogenic/Likely pathogenic
Likely benign,1501329,Conflicting classifications of pathogenicity
Likely benign,1501329,Conflicting classifications of pathogenicity
Likely benign,1501329,Conflicting classifications of pathogenicity
Likely benign,1501329,Conflicting classifications of pathogenicity
Pathogenic,1379059,Pathogenic/Likely pathogenic
Pathogenic,1379059,Pathogenic/Likely pathogenic
Pathogenic,1379059,Pathogenic/Likely pathogenic
Pathogenic,1379059,Pathogenic/Likely pathogenic
Likely benign,1369277,Conflicting classifications of pathogenicity
Likely benign,1369277,Conflicting classifications of pathogenicity
Likely benign,1369277,Conflicting classifications of pathogenicity
Likely benign,1369277,Conflicting classifications of pathogenicity
Likely benign,1517798,Conflicting classifications of pathogenicity
Likely benign,1517798,Conflicting classifications of pathogenicity
Likely benign,1517798,Conflicting classifications of pathogenicity
Likely benign,1517798,Conflicting classifications of pathogenicity
Pathogenic,1352899,Pathogenic/Likely pathogenic
Pathogenic,1352899,Pathogenic/Likely pathogenic
Pathogenic,1352899,Pathogenic/Likely pathogenic
Pathogenic,1352899,Pathogenic/Likely pathogenic
Pathogenic,1352920,Pathogenic/Likely pathogenic
Pathogenic,1352920,Pathogenic/Likely pathogenic
Pathogenic,1352920,Pathogenic/Likely pathogenic
Pathogenic,1352920,Pathogenic/Likely pathogenic
Uncertain significance,1380613,Conflicting classifications of pathogenicity
Uncertain significance,1380613,Conflicting classifications of pathogenicity
Uncertain significance,1380613,Conflicting classifications of pathogenicity
Uncertain significance,1380613,Conflicting classifications of pathogenicity
Uncertain significance,1407990,Conflicting classifications of pathogenicity
Uncertain significance,1407990,Conflicting classifications of pathogenicity
Uncertain significance,1407990,Conflicting classifications of pathogenicity
Uncertain significance,1407990,Conflicting classifications of pathogenicity
Uncertain significance,1423051,Conflicting classifications of pathogenicity
Uncertain significance,1423051,Conflicting classifications of pathogenicity
Uncertain significance,1423051,Conflicting classifications of pathogenicity
Uncertain significance,1423051,Conflicting classifications of pathogenicity
Pathogenic,1450195,Pathogenic/Likely pathogenic
Pathogenic,1450195,Pathogenic/Likely pathogenic
Pathogenic,1450195,Pathogenic/Likely pathogenic
Pathogenic,1450195,Pathogenic/Likely pathogenic
Likely pathogenic,1506708,Conflicting classifications of pathogenicity
Likely pathogenic,1506708,Conflicting classifications of pathogenicity
Likely pathogenic,1506708,Conflicting classifications of pathogenicity
Likely pathogenic,1506708,Conflicting classifications of pathogenicity
Uncertain significance,1507046,Conflicting classifications of pathogenicity
Uncertain significance,1507046,Conflicting classifications of pathogenicity
Uncertain significance,1507046,Conflicting classifications of pathogenicity
Uncertain significance,1507046,Conflicting classifications of pathogenicity
Pathogenic,1451333,Pathogenic/Likely pathogenic
Pathogenic,1451333,Pathogenic/Likely pathogenic
Pathogenic,1451333,Pathogenic/Likely pathogenic
Pathogenic,1451333,Pathogenic/Likely pathogenic
Likely pathogenic,1506360,Conflicting classifications of pathogenicity
Likely pathogenic,1506360,Conflicting classifications of pathogenicity
Likely pathogenic,1506360,Conflicting classifications of pathogenicity
Likely pathogenic,1506360,Conflicting classifications of pathogenicity
Conflicting classifications of pathogenicity,1519574,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1519574,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1519574,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1519574,Pathogenic/Likely pathogenic
Pathogenic/Likely pathogenic,1424373,Conflicting classifications of pathogenicity
Pathogenic/Likely pathogenic,1424373,Conflicting classifications of pathogenicity
Pathogenic/Likely pathogenic,1424373,Conflicting classifications of pathogenicity
Pathogenic/Likely pathogenic,1424373,Conflicting classifications of pathogenicity
Likely pathogenic,1479414,Conflicting classifications of pathogenicity
Likely pathogenic,1479414,Conflicting classifications of pathogenicity
Likely pathogenic,1479414,Conflicting classifications of pathogenicity
Likely pathogenic,1479414,Conflicting classifications of pathogenicity
Benign,1411414,Benign/Likely benign
Benign,1411414,Benign/Likely benign
Benign,1411414,Benign/Likely benign
Benign,1411414,Benign/Likely benign
Pathogenic,1399220,Pathogenic/Likely pathogenic
Pathogenic,1399220,Pathogenic/Likely pathogenic
Pathogenic,1399220,Pathogenic/Likely pathogenic
Pathogenic,1399220,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1374650,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1374650,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1374650,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1374650,Pathogenic/Likely pathogenic
Pathogenic,1456513,Pathogenic/Likely pathogenic
Pathogenic,1456513,Pathogenic/Likely pathogenic
Pathogenic,1456513,Pathogenic/Likely pathogenic
Pathogenic,1456513,Pathogenic/Likely pathogenic
Pathogenic,1456631,Pathogenic/Likely pathogenic
Pathogenic,1456631,Pathogenic/Likely pathogenic
Pathogenic,1456631,Pathogenic/Likely pathogenic
Pathogenic,1456631,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1429051,Likely benign
Conflicting classifications of pathogenicity,1429051,Likely benign
Conflicting classifications of pathogenicity,1429051,Likely benign
Conflicting classifications of pathogenicity,1429051,Likely benign
Uncertain significance,1413499,Conflicting classifications of pathogenicity
Uncertain significance,1413499,Conflicting classifications of pathogenicity
Uncertain significance,1413499,Conflicting classifications of pathogenicity
Uncertain significance,1413499,Conflicting classifications of pathogenicity
Benign,1513819,Benign/Likely benign
Benign,1513819,Benign/Likely benign
Benign,1513819,Benign/Likely benign
Benign,1513819,Benign/Likely benign
Uncertain significance,1403455,Conflicting classifications of pathogenicity
Uncertain significance,1403455,Conflicting classifications of pathogenicity
Uncertain significance,1403455,Conflicting classifications of pathogenicity
Uncertain significance,1403455,Conflicting classifications of pathogenicity
Pathogenic,1430466,Pathogenic/Likely pathogenic
Pathogenic,1430466,Pathogenic/Likely pathogenic
Pathogenic,1430466,Pathogenic/Likely pathogenic
Pathogenic,1430466,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1458037,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1458037,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1458037,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1458037,Pathogenic/Likely pathogenic
Uncertain significance,1513296,Conflicting classifications of pathogenicity
Uncertain significance,1513296,Conflicting classifications of pathogenicity
Uncertain significance,1513296,Conflicting classifications of pathogenicity
Uncertain significance,1513296,Conflicting classifications of pathogenicity
Likely pathogenic,1513334,Conflicting classifications of pathogenicity
Likely pathogenic,1513334,Conflicting classifications of pathogenicity
Likely pathogenic,1513334,Conflicting classifications of pathogenicity
Likely pathogenic,1513334,Conflicting classifications of pathogenicity
Likely pathogenic,1349828,Conflicting classifications of pathogenicity
Likely pathogenic,1349828,Conflicting classifications of pathogenicity
Likely pathogenic,1349828,Conflicting classifications of pathogenicity
Likely pathogenic,1349828,Conflicting classifications of pathogenicity
Uncertain significance,1359947,Conflicting classifications of pathogenicity
Uncertain significance,1359947,Conflicting classifications of pathogenicity
Uncertain significance,1359947,Conflicting classifications of pathogenicity
Uncertain significance,1359947,Conflicting classifications of pathogenicity
Likely pathogenic,1415141,Pathogenic/Likely pathogenic
Likely pathogenic,1415141,Pathogenic/Likely pathogenic
Likely pathogenic,1415141,Pathogenic/Likely pathogenic
Likely pathogenic,1415141,Pathogenic/Likely pathogenic
Benign,1361453,Conflicting classifications of pathogenicity
Benign,1361453,Conflicting classifications of pathogenicity
Benign,1361453,Conflicting classifications of pathogenicity
Benign,1361453,Conflicting classifications of pathogenicity
Likely pathogenic,1484679,Conflicting classifications of pathogenicity
Likely pathogenic,1484679,Conflicting classifications of pathogenicity
Likely pathogenic,1484679,Conflicting classifications of pathogenicity
Likely pathogenic,1484679,Conflicting classifications of pathogenicity
Likely pathogenic,1349138,Conflicting classifications of pathogenicity
Likely pathogenic,1349138,Conflicting classifications of pathogenicity
Likely pathogenic,1349138,Conflicting classifications of pathogenicity
Likely pathogenic,1349138,Conflicting classifications of pathogenicity
Uncertain significance,1404105,Conflicting classifications of pathogenicity
Uncertain significance,1404105,Conflicting classifications of pathogenicity
Uncertain significance,1404105,Conflicting classifications of pathogenicity
Uncertain significance,1404105,Conflicting classifications of pathogenicity
Uncertain significance,1432516,Conflicting classifications of pathogenicity
Uncertain significance,1432516,Conflicting classifications of pathogenicity
Uncertain significance,1432516,Conflicting classifications of pathogenicity
Uncertain significance,1432516,Conflicting classifications of pathogenicity
Pathogenic,1432595,Pathogenic/Likely pathogenic
Pathogenic,1432595,Pathogenic/Likely pathogenic
Pathogenic,1432595,Pathogenic/Likely pathogenic
Pathogenic,1432595,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1459454,Pathogenic/Likely pathogenic
Conflicting classifications of pathogenicity,1459454,Pathogenic/Likely pathogenic
